# BLASTP 2.5.0+
# Query: NP_214515.1 chromosomal replication initiator protein DnaA [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217114.1 hypothetical protein Rv2598 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217115.1 membrane protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217116.1 integral membrane protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217118.1 ribonuclease VapC41 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217119.1 transcriptional regulator [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217119.1	NP_416378.1	47.791	249	126	3	1	248	1	246	4.75e-77	230
# BLASTP 2.5.0+
# Query: NP_217120.1 glutamine amidotransferase SnoP [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217121.1 acyl-CoA thioesterase TesB [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217121.1	NP_414986.1	41.304	276	143	5	10	272	15	284	3.12e-64	200
# BLASTP 2.5.0+
# Query: NP_217122.1 pyridoxine biosynthesis protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217123.1 pyridoxine/pyridoxamine 5'-phosphate oxidase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217123.1	NP_416155.1	41.500	200	110	4	14	212	9	202	6.50e-49	156
# BLASTP 2.5.0+
# Query: NP_217125.1 membrane protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217125.1	NP_416754.1	30.769	91	56	2	185	275	10	93	3.74e-04	37.4
# BLASTP 2.5.0+
# Query: NP_217126.1 alpha-(1-2)-phosphatidylinositol mannosyltransferase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217127.1 phosphatidylinositol mannoside acyltransferase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217129.1 AP-4-A phosphorylase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217130.1 threonine--tRNA ligase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217130.1	NP_416234.1	40.850	612	327	8	42	650	30	609	7.09e-165	485
# BLASTP 2.5.0+
# Query: NP_217132.1 hypothetical protein Rv2616 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217133.1 transmembrane protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217134.1 hypothetical protein Rv2618 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217135.1 hypothetical protein Rv2619c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217136.1 transmembrane protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217137.1 transcriptional regulator [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217138.1 methyltransferase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217139.1 universal stress protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217140.1 universal stress protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217141.1 zinc metalloprotease Rip3 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217142.1 hypoxic response protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217143.1 hypothetical protein Rv2627c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217144.1 hypothetical protein Rv2628 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217145.1 hypothetical protein Rv2629 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217146.1 hypothetical protein Rv2630 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217147.2 RNA-splicing ligase RtcB [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217147.2	NP_417879.1	29.148	446	235	15	2	432	29	408	2.40e-36	135
# BLASTP 2.5.0+
# Query: NP_217148.1 hypothetical protein Rv2632c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217149.1 hypothetical protein Rv2633c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217151.1 hypothetical protein Rv2635 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217151.1	NP_418748.1	29.688	64	41	1	18	77	110	173	0.002	32.0
# BLASTP 2.5.0+
# Query: NP_217152.1 O-phosphotransferase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217153.1 transmembrane protein DedA [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217153.1	NP_416820.1	33.577	137	82	3	32	165	49	179	1.64e-14	67.0
# BLASTP 2.5.0+
# Query: NP_217154.1 hypothetical protein Rv2638 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217155.1 integral membrane protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217155.1	NP_416099.1	36.538	104	63	3	2	104	1	102	2.98e-12	55.5
# BLASTP 2.5.0+
# Query: NP_217156.1 ArsR family transcriptional regulator [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217156.1	NP_417153.1	32.530	83	54	1	36	118	18	98	6.59e-09	47.0
# BLASTP 2.5.0+
# Query: NP_217157.1 cadmium inducible protein CadI [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217158.1 ArsR family transcriptional regulator [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217158.1	NP_417958.1	46.479	71	30	2	35	102	10	75	9.17e-16	65.5
# BLASTP 2.5.0+
# Query: NP_217159.1 arsenic-transport integral membrane protein ArsC [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217160.1 hypothetical protein Rv2644c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217161.1 hypothetical protein Rv2645 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217162.1 integrase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217162.1	NP_418256.1	28.364	275	164	10	75	319	7	278	2.24e-13	66.6
# BLASTP 2.5.0+
# Query: NP_217163.2 hypothetical protein Rv2647 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217166.1 prophage protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217167.1 prophage protease [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217168.1 prophage protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217169.1 toxin [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217169.1	NP_418109.1	27.059	85	49	2	24	99	344	424	3.96e-04	35.0
# BLASTP 2.5.0+
# Query: NP_217170.1 antitoxin [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217171.1 prophage protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217172.1 prophage protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217173.1 prophage protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217174.1 prophage protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217175.1 prophage integrase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217175.1	NP_414815.1	22.008	259	168	7	107	351	193	431	3.92e-07	48.5
# BLASTP 2.5.0+
# Query: NP_217176.1 hypothetical protein Rv2660c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217177.1 hypothetical protein Rv2661c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217177.1	NP_418800.1	35.088	57	36	1	37	92	44	100	0.001	34.3
# BLASTP 2.5.0+
# Query: NP_217178.1 hypothetical protein Rv2662 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217179.1 hypothetical protein Rv2663 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217180.1 hypothetical protein Rv2664 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217181.1 hypothetical protein Rv2665 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217184.1 hypothetical protein Rv2668 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217185.1 GCN5-like N-acetyltransferase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217185.1	NP_418436.1	32.432	74	40	3	62	135	63	126	3.29e-05	38.9
# BLASTP 2.5.0+
# Query: NP_217186.1 hypothetical protein Rv2670c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217186.1	NP_417699.1	27.187	320	187	10	89	368	58	371	1.68e-16	77.0
# BLASTP 2.5.0+
# Query: NP_217187.1 bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217187.1	NP_414948.1	38.462	65	40	0	168	232	274	338	2.16e-07	48.1
# BLASTP 2.5.0+
# Query: NP_217188.1 protease [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217189.1 alpha-(1-_3)-arabinofuranosyltransferase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217190.1 peptide methionine sulfoxide reductase MsrB [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217190.1	NP_416292.1	46.032	126	66	1	9	134	6	129	4.17e-38	123
# BLASTP 2.5.0+
# Query: NP_217191.1 hypothetical protein Rv2675c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217191.1	NP_415441.1	28.226	124	88	1	44	167	38	160	7.42e-08	48.9
# BLASTP 2.5.0+
# Query: NP_217192.1 hypothetical protein Rv2676c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217194.1 uroporphyrinogen decarboxylase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217194.1	NP_418425.1	38.997	359	199	6	6	357	3	348	7.52e-74	230
# BLASTP 2.5.0+
# Query: NP_217195.1 enoyl-CoA hydratase EchA15 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217195.1	NP_415912.1	31.621	253	163	6	21	266	10	259	3.54e-19	81.6
# BLASTP 2.5.0+
# Query: NP_217196.1 hypothetical protein Rv2680 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217197.1 hypothetical protein Rv2681 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217197.1	NP_416318.1	25.444	338	228	10	54	386	25	343	1.26e-15	75.1
# BLASTP 2.5.0+
# Query: NP_217199.1 hypothetical protein Rv2683 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217200.1 arsenic-transport integral membrane protein ArsA [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217200.1	NP_417959.4	24.219	384	271	7	53	424	52	427	7.07e-13	66.6
# BLASTP 2.5.0+
# Query: NP_217202.1 antibiotic ABC transporter permease [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217203.1 antibiotic ABC transporter permease [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217204.1 antibiotic ABC transporter ATP-binding protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
NP_217204.1	NP_415315.4	38.222	225	132	3	14	234	326	547	1.58e-36	134
NP_217204.1	NP_415315.4	28.929	280	188	4	17	291	5	278	1.39e-27	108
# BLASTP 2.5.0+
# Query: NP_217205.1 hypothetical protein Rv2689c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217205.1	NP_415380.1	25.434	173	120	3	235	404	209	375	1.51e-12	65.5
# BLASTP 2.5.0+
# Query: NP_217206.1 integral membrane protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217209.1 integral membrane protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217210.1 hypothetical protein Rv2694c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217211.1 hypothetical protein Rv2695 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217212.1 hypothetical protein Rv2696c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217213.1 deoxyuridine 5'-triphosphate nucleotidohydrolase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217213.1	NP_418097.2	35.256	156	88	5	1	149	1	150	1.74e-19	76.6
# BLASTP 2.5.0+
# Query: NP_217214.1 transmembrane protein [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217215.1 hypothetical protein Rv2699c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217216.1 hypothetical protein Rv2700 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217217.1 inositol-1-monophosphatase SuhB [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217217.1	NP_417028.1	34.836	244	141	5	48	281	32	267	5.84e-34	121
# BLASTP 2.5.0+
# Query: NP_217218.1 polyphosphate glucokinase [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217218.1	NP_415637.1	31.288	163	98	7	21	174	3	160	8.43e-09	52.0
# BLASTP 2.5.0+
# Query: NP_217219.1 RNA polymerase sigma factor SigA [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
NP_217219.1	NP_417539.1	60.251	239	95	0	290	528	374	612	1.34e-99	310
NP_217219.1	NP_417539.1	40.909	44	26	0	218	261	88	131	1.68e-04	41.2
# BLASTP 2.5.0+
# Query: NP_217220.1 hypothetical protein Rv2704 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# Fields: query acc., subject acc., % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
NP_217220.1	NP_415530.1	32.941	85	56	1	39	123	45	128	9.59e-11	53.1
# BLASTP 2.5.0+
# Query: NP_217221.1 hypothetical protein Rv2705c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217222.1 hypothetical protein Rv2706c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217223.1 hypothetical protein Rv2707 [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217224.1 hypothetical protein Rv2708c [Mycobacterium tuberculosis H37Rv]
# Database: Ecoli_K12_MG1655_GCF_000005845_2_ASM584v2_protein.faa
# 0 hits found
# BLASTP 2.5.0+
# Query: NP_217225.1 transmembrane protein [Mycobacterium tuberculosis H37Rv]
